attacker,defender,best_move,damage_pct,reverse_move,reverse_pct,speed_advantage,old_score,offense_score,defense_score,speed_score,typing_score,movepool_score,mega_score,efficiency,meta_weight,is_meta,is_ohko,is_2hko,coverage_depth,survival_margin,trick_room_favor,priority_net,coverage_types,status_threat_net,setup_potential_net
Stunfisk,Sylveon,Sludge Wave,49.4,Hyper Beam,53.8,-0.5,-0.19,-0.596,0.164,-0.287,0.000,0.255,0.000,-0.17,0.078,1,0,0,0.250,0.462,0.000,-0.500,0.800,0.300,-0.300
Stunfisk,Hawlucha,Thunderbolt,137.3,High Jump Kick,71.7,-0.7,0.45,0.690,0.072,-0.363,0.158,0.270,0.000,0.195,0.02,1,1,1,0.250,0.283,0.000,0.000,0.800,0.200,0.200
Stunfisk,Dedenne,Earth Power,139.4,Hyper Beam,44,-0.7,0.74,0.779,0.373,-0.415,0.308,0.365,0.000,0.311,0.05,0,1,1,0.500,0.560,0.000,0.000,0.800,0.600,0.500
Stunfisk,Goodra,Earth Power,31.5,Draco Meteor,70.1,-0.7,-0.6,-0.790,0.066,-0.347,-0.075,0.235,0.000,-0.274,0.05,0,0,0,0.000,0.299,0.000,0.000,0.800,0.600,-0.300
Stunfisk,Goodra-Hisui,Earth Power,67.1,Body Press,22.8,-0.5,0.29,-0.178,0.365,-0.187,0.233,0.455,0.000,0.07,0.02,1,0,1,0.250,0.772,0.000,0.000,0.800,0.600,0.300
Stunfisk,Klefki,Earth Power,124.2,Last Resort,47.3,-0.7,0.56,0.603,0.218,-0.367,0.308,0.365,0.000,0.23,0.05,0,1,1,0.250,0.527,0.000,0.000,0.800,0.600,0.500
Stunfisk,Trevenant,Sludge Wave,37.5,Wood Hammer,150,-0.5,-1.27,-0.750,-0.473,-0.200,-0.617,0.115,0.000,-0.433,0.05,0,0,0,0.000,-0.500,0.000,0.000,0.800,0.600,-0.500
Stunfisk,Gourgeist,Sludge Wave,45.7,Power Whip,131.5,-0.7,-1.07,-0.695,-0.362,-0.408,-0.617,0.065,0.000,-0.436,0.05,0,0,0,0.000,-0.315,0.000,0.000,0.800,0.300,-0.500
Stunfisk,Gourgeist-Small,Sludge Wave,49.2,Power Whip,127.2,-0.7,-0.99,-0.672,-0.336,-0.408,-0.617,0.065,0.000,-0.422,0.05,0,0,0,0.000,-0.272,0.000,0.000,0.800,0.300,-0.500
Stunfisk,Gourgeist-Large,Sludge Wave,42.7,Power Whip,134.8,-0.7,-1.13,-0.715,-0.382,-0.303,-0.617,0.065,0.000,-0.426,0.05,0,0,0,0.000,-0.348,0.000,0.000,0.800,0.300,-0.500
Stunfisk,Gourgeist-Jumbo,Sludge Wave,40,Power Whip,140.2,-0.5,-1.15,-0.733,-0.414,-0.184,-0.617,0.065,0.000,-0.415,0.05,0,0,0,0.000,-0.402,0.000,0.000,0.800,0.300,-0.500
Stunfisk,Avalugg,Earth Power,76.5,Ice Spinner,104.3,0.3,-0.19,-0.190,-0.199,0.047,-0.233,0.140,0.000,-0.107,0.05,0,0,1,0.000,-0.043,0.000,0.000,0.800,0.300,-0.200
Stunfisk,Avalugg-Hisui,Earth Power,177.6,Mountain Gale,164.1,0,0.14,0.850,-0.482,-0.033,0.075,0.240,0.000,0.159,0.05,0,1,1,0.500,-0.641,0.000,0.000,0.800,0.600,0.000
Stunfisk,Noivern,Thunderbolt,54.4,Solar Beam,79.3,-0.7,-0.46,-0.637,0.086,-0.408,-0.075,0.160,0.000,-0.243,0.05,0,0,0,0.000,0.207,0.000,0.000,0.800,0.400,0.000
Stunfisk,Decidueye,Sludge Wave,34,Solar Blade,153.3,-0.7,-1.4,-0.773,-0.493,-0.312,-0.617,0.185,0.000,-0.461,0.05,0,0,0,0.000,-0.533,0.000,0.000,0.800,0.600,-0.500
Stunfisk,Decidueye-Hisui,Sludge Wave,66.3,Focus Punch,94.6,-0.5,-0.43,-0.183,-0.140,-0.232,-0.617,0.230,0.000,-0.175,0.05,0,0,1,0.250,0.054,0.000,0.000,0.800,0.400,0.000
Stunfisk,Incineroar,Earth Power,92.9,Flare Blitz,76.6,-0.5,0.01,0.069,-0.032,-0.287,0.233,0.230,0.000,0.002,1,1,0,1,0.500,0.234,0.000,-0.500,0.800,0.400,0.000
Stunfisk,Primarina,Thunderbolt,82.6,Hydro Cannon,176.1,-0.5,-1.08,0.001,-0.570,-0.209,0.000,-0.010,0.000,-0.185,0.098,1,0,1,0.500,-0.761,0.000,0.000,0.800,0.100,-0.200
Stunfisk,Toucannon,Thunderbolt,117.4,Giga Impact,98.4,-0.5,0.04,0.158,-0.088,-0.232,0.158,0.210,0.000,0.016,0.05,0,0,1,0.250,0.016,0.000,0.000,0.800,0.400,0.200
Stunfisk,Crabominable,Earth Power,57.6,Ice Hammer,141.3,0,-0.84,-0.616,-0.421,-0.173,-0.233,0.330,0.000,-0.315,0.02,1,0,0,0.000,-0.413,0.000,-0.500,0.800,0.600,-0.200
Stunfisk,Lycanroc,Earth Power,136,Giga Impact,64.1,-0.7,0.51,0.757,0.118,-0.363,0.542,0.280,0.000,0.266,0.05,0,1,1,0.500,0.359,0.000,0.000,0.800,0.400,0.200
Stunfisk,Lycanroc-Midnight,Earth Power,113.8,Focus Punch,64.1,-0.7,0.29,0.209,0.118,-0.363,0.542,0.210,0.000,0.095,0.05,0,0,1,0.500,0.359,0.000,0.000,0.800,0.400,0.200
Stunfisk,Lycanroc-Dusk,Earth Power,136,Giga Impact,83.7,-0.7,0.31,0.757,0.000,-0.363,0.542,0.280,0.000,0.237,0.05,0,1,1,0.500,0.163,0.000,0.000,0.800,0.400,0.200
Stunfisk,Toxapex,Earth Power,88,Liquidation,76.1,0,0.12,0.037,0.046,-0.009,0.075,0.120,0.000,0.04,0.05,0,0,1,0.500,0.239,0.000,0.000,0.800,0.300,0.000
Stunfisk,Mudsdale,Surf,64,Earthquake,137,0,-0.73,-0.198,-0.395,0.013,-0.383,0.140,0.000,-0.18,0.05,0,0,1,0.250,-0.370,0.000,0.000,0.800,0.300,-0.200
Stunfisk,Araquanid,Thunderbolt,81.1,Liquidation,97.8,0,-0.17,-0.084,-0.160,-0.065,-0.075,0.380,0.000,-0.048,0.02,1,0,1,0.250,0.022,0.000,0.000,0.800,0.600,0.000
Stunfisk,Salazzle,Earth Power,302.1,Overheat,70.1,-0.7,2.11,0.850,0.141,-0.378,0.542,0.130,0.000,0.282,0.05,0,1,1,0.500,0.299,0.000,0.000,0.800,0.200,0.200
Stunfisk,Tsareena,Sludge Wave,70.7,Trop Kick,112,-0.7,-0.62,-0.154,-0.245,-0.283,-0.617,0.300,0.000,-0.195,0.02,1,0,1,0.250,-0.120,0.000,0.000,0.800,0.400,0.000
Stunfisk,Oranguru,Earth Power,40.6,Hyper Beam,70.7,-0.5,-0.45,-0.729,0.062,-0.232,0.000,-0.115,0.000,-0.261,0.02,1,0,0,0.000,0.293,0.000,0.000,0.800,-0.100,-0.300
Stunfisk,Passimian,Earth Power,61.7,Focus Punch,98.4,-0.7,-0.58,-0.289,-0.163,-0.369,0.000,0.230,0.000,-0.178,0.05,0,0,1,0.000,0.016,0.000,0.000,0.800,0.400,0.000
Stunfisk,Mimikyu,Earth Power,53.8,Wood Hammer,88,-0.7,-0.55,-0.641,-0.101,-0.423,0.000,0.160,0.000,-0.286,0.02,1,0,0,0.000,0.120,0.000,0.000,0.800,0.400,0.000
Stunfisk,Drampa,Earth Power,51.6,Draco Meteor,79.9,0,-0.28,-0.656,0.007,-0.032,-0.075,0.260,0.000,-0.183,0.02,1,0,0,0.000,0.201,0.000,0.000,0.800,0.300,0.000
Stunfisk,Kommo-o,Earth Power,46.7,Clanging Scales,36.4,-0.7,-0.11,-0.689,0.268,-0.363,-0.075,0.225,0.000,-0.197,0.118,1,0,0,0.000,0.636,0.000,0.000,0.800,0.400,-0.300
Stunfisk,Corviknight,Thunderbolt,97.1,Brave Bird,32.1,-0.7,0.44,0.022,0.385,-0.287,0.467,0.375,0.000,0.13,0.137,1,0,1,0.250,0.679,0.000,0.000,0.800,0.400,0.300
Stunfisk,Flapple,Sludge Wave,104.8,Outrage,75,-0.7,0.09,0.074,-0.023,-0.267,-0.617,0.290,0.000,-0.07,0.05,0,0,1,0.250,0.250,0.000,0.000,0.800,0.600,0.200
Stunfisk,Appletun,Sludge Wave,65.9,Solar Beam,120.7,0,-0.55,-0.186,-0.238,0.053,-0.617,0.070,0.000,-0.159,0.05,0,0,1,0.250,-0.207,0.000,0.000,0.800,0.300,-0.200
Stunfisk,Sandaconda,Surf,87.1,Earthquake,121.7,-0.7,-0.56,-0.044,-0.303,-0.275,-0.383,0.190,0.000,-0.163,0.05,0,0,1,0.250,-0.217,0.000,0.000,0.800,0.600,-0.200
Stunfisk,Polteageist,Earth Power,48.9,Hyper Beam,61.4,-0.7,-0.33,-0.674,0.118,-0.312,0.000,0.235,0.000,-0.211,0.05,0,0,0,0.000,0.386,0.000,0.000,0.800,0.600,-0.300
Stunfisk,Hatterene,Sludge Wave,75.8,Dazzling Gleam,59.2,0.3,0.26,-0.120,0.131,-0.013,0.000,0.260,0.000,0.02,0.02,1,0,1,0.250,0.408,0.000,0.000,0.800,0.300,0.000
Stunfisk,Mr. Rime,Earth Power,47.1,Ice Beam,97.8,-0.7,-0.72,-0.686,-0.100,-0.342,-0.233,-0.115,0.000,-0.334,0.05,0,0,0,0.000,0.022,0.000,0.000,0.800,-0.100,-0.300
Stunfisk,Runerigus,Surf,70.7,Earthquake,114.1,0,-0.43,-0.154,-0.257,0.009,-0.383,-0.010,0.000,-0.148,0.05,0,0,1,0.250,-0.141,0.000,0.000,0.800,0.100,-0.200
Stunfisk,Alcremie,Sludge Wave,62.9,Solar Beam,85.9,-0.5,-0.38,-0.206,-0.029,-0.218,0.000,0.160,0.000,-0.097,0.05,0,0,1,0.250,0.141,0.000,0.000,0.800,0.400,0.000
Stunfisk,Morpeko,Earth Power,166.9,Double-Edge,45.1,-0.7,1.01,0.775,0.307,-0.400,0.308,0.285,0.000,0.289,0.05,0,1,1,0.250,0.549,0.000,0.000,0.800,0.400,0.500
Stunfisk,Dragapult,Earth Power,55.8,Phantom Force,59.2,-0.7,-0.24,-0.628,0.072,-0.378,-0.075,0.380,0.000,-0.215,0.078,1,0,0,0.000,0.408,0.000,0.000,0.800,0.600,0.000
Stunfisk,Wyrdeer,Earth Power,51.1,Giga Impact,90.2,-0.5,-0.54,-0.659,-0.114,-0.287,0.000,0.190,0.000,-0.265,0.05,0,0,0,0.000,0.098,0.000,0.000,0.800,0.300,0.000
Stunfisk,Kleavor,Surf,88.3,Giga Impact,71.7,-0.7,-0.04,-0.036,0.072,-0.408,0.075,0.240,0.000,-0.043,0.05,0,0,1,0.250,0.283,0.000,0.000,0.800,0.600,0.000
Stunfisk,Basculegion,Thunderbolt,93.3,Wave Crash,202.2,-0.7,-1.3,-0.003,-0.773,-0.453,0.000,0.330,0.000,-0.252,0.49,1,0,1,0.250,-1.000,0.000,-0.500,0.800,0.600,-0.200
Stunfisk,Basculegion-F,Thunderbolt,93.3,Wave Crash,84.8,-0.7,-0.13,-0.003,-0.082,-0.353,0.000,0.240,0.000,-0.068,0.05,0,0,1,0.250,0.152,0.000,0.000,0.800,0.600,0.000
Stunfisk,Sneasler,Earth Power,112.3,Close Combat,83.7,-0.7,0.08,0.124,0.000,-0.463,0.308,0.280,0.000,0.003,0.941,1,0,1,0.250,0.163,0.000,-0.500,0.800,0.400,0.200
Stunfisk,Meowscarada,Sludge Wave,90.1,Flower Trick,88,-0.7,-0.19,-0.024,-0.101,-0.408,-0.617,0.230,0.000,-0.153,0.02,1,0,1,0.250,0.120,0.000,0.000,0.800,0.400,0.000
Stunfisk,Skeledirge,Earth Power,101.7,Blast Burn,80.4,-0.5,0.06,0.128,0.004,-0.235,0.233,0.040,0.000,0.02,0.05,0,0,1,0.500,0.196,0.000,0.000,0.800,-0.200,0.200
Stunfisk,Quaquaval,Thunderbolt,113.8,Wave Crash,157.6,-0.7,-0.65,0.134,-0.518,-0.385,0.000,0.080,0.000,-0.158,0.05,0,0,1,0.250,-0.576,0.000,0.000,0.800,0.200,0.000
Stunfisk,Maushold,Earth Power,61.1,Giga Impact,73.4,-0.7,-0.33,-0.293,-0.013,-0.378,0.000,0.150,0.000,-0.152,0.176,1,0,1,0.000,0.266,0.000,0.000,0.800,0.200,0.000
Stunfisk,Garganacl,Earth Power,90.3,Explosion,96.7,0,-0.06,0.052,-0.078,0.013,0.542,0.120,0.000,0.065,0.02,1,0,1,0.500,0.033,0.000,0.000,0.800,0.300,0.000
Stunfisk,Armarouge,Earth Power,108.8,Burn Up,75.5,-0.7,0.12,0.175,0.034,-0.352,0.233,0.280,0.000,0.042,0.05,0,0,1,0.500,0.245,0.000,0.000,0.800,0.400,0.200
Stunfisk,Ceruledge,Earth Power,97.3,Bitter Blade,60.9,-0.7,0.15,0.099,0.062,-0.463,0.233,0.230,0.000,-0.001,0.02,1,0,1,0.500,0.391,0.000,-0.500,0.800,0.400,0.000
Stunfisk,Bellibolt,Earth Power,92.4,Muddy Water,62,0,0.3,-0.009,0.265,-0.204,0.775,0.290,0.000,0.129,0.05,0,0,1,0.250,0.380,0.000,-0.500,0.800,0.600,0.200
Stunfisk,Scovillain,Sludge Wave,102.9,Solar Beam,84.8,-0.7,-0.03,0.061,-0.022,-0.307,-0.308,0.290,0.000,-0.05,0.039,1,0,1,0.250,0.152,0.000,0.000,0.800,0.600,0.200
Stunfisk,Espathra,Earth Power,63.5,Energy Ball,60.9,-0.7,-0.18,-0.277,0.121,-0.408,0.000,0.120,0.000,-0.122,0.05,0,0,1,0.000,0.391,0.000,0.000,0.800,0.300,0.000
Stunfisk,Tinkaton,Earth Power,87.5,Gigaton Hammer,46.7,-0.7,0.2,-0.042,0.222,-0.477,0.308,0.235,0.000,0.002,0.02,1,0,1,0.250,0.533,0.000,-0.500,0.800,0.400,0.300
Stunfisk,Palafin,Thunderbolt,120,Wave Crash,137,-0.7,-0.38,0.575,-0.395,-0.485,0.000,0.220,0.000,-0.001,0.098,1,1,1,0.250,-0.370,0.000,-0.500,0.800,0.200,0.000
Stunfisk,Palafin-Hero,Thunderbolt,93.7,Wave Crash,195.7,-0.7,-1.23,-0.000,-0.747,-0.385,0.000,0.030,0.000,-0.261,0.05,0,0,1,0.250,-0.957,0.000,0.000,0.800,0.200,-0.200
Stunfisk,Orthworm,Earth Power,158.6,Earthquake,70.7,-0.5,0.73,0.775,0.078,-0.227,0.542,0.290,0.000,0.29,0.039,1,1,1,0.250,0.293,0.000,0.000,0.800,0.600,0.200
Stunfisk,Glimmora,Earth Power,220.3,Earth Power,72.8,-0.7,1.27,0.850,0.200,-0.363,0.850,0.360,0.000,0.353,0.078,1,1,1,0.500,0.272,0.000,0.000,0.800,0.600,0.200
Stunfisk,Farigiraf,Earth Power,49.2,Hyper Voice,48.9,-0.5,-0.15,-0.672,0.193,-0.247,0.000,0.380,0.000,-0.165,0.216,1,0,0,0.000,0.511,0.000,0.000,0.800,0.600,0.000
Stunfisk,Kingambit,Earth Power,96,Kowtow Cleave,72.8,-0.5,0.08,0.015,0.065,-0.222,0.308,0.300,0.000,0.037,0.549,1,0,1,0.250,0.272,0.000,-0.500,0.800,0.400,0.000
Stunfisk,Sinistcha,Sludge Wave,41.8,Leaf Storm,147.8,-0.7,-1.27,-0.721,-0.400,-0.312,-0.617,0.185,0.000,-0.422,0.608,1,0,0,0.000,-0.478,0.000,0.000,0.800,0.600,-0.500
Stunfisk,Archaludon,Earth Power,123.6,Draco Meteor,75.5,-0.7,0.27,0.599,0.109,-0.378,0.233,0.360,0.000,0.191,0.235,1,1,1,0.250,0.245,0.000,0.000,0.800,0.600,0.200
Stunfisk,Hydrapple,Sludge Wave,67.4,Solar Beam,137,0,-0.7,-0.176,-0.335,-0.059,-0.617,0.070,0.000,-0.203,0.05,0,0,1,0.250,-0.370,0.000,0.000,0.800,0.300,-0.200
Stunfisk,Mega Venusaur,Earth Power,40.6,Frenzy Plant,172.8,-0.7,-1.53,-0.729,-0.475,-0.347,-0.233,0.065,0.300,-0.409,0.216,1,0,0,0.000,-0.728,0.000,0.000,0.800,0.300,-0.500
Stunfisk,Mega Charizard X,Earth Power,109.8,Solar Beam,65.2,-0.7,0.24,0.107,0.095,-0.363,0.158,0.360,0.300,0.05,0.353,1,0,1,0.250,0.348,0.000,0.000,0.800,0.600,0.200
Stunfisk,Mega Charizard Y,Thunderbolt,86.3,Solar Beam,112,-0.7,-0.47,0.025,-0.110,-0.363,0.158,0.260,0.300,-0.036,0.353,1,0,1,0.500,-0.120,0.000,0.000,0.800,0.600,-0.200
Stunfisk,Mega Blastoise,Thunderbolt,85.7,Water Spout,183.7,-0.7,-1.19,-0.054,-0.616,-0.453,0.000,0.140,0.300,-0.232,0.02,1,0,1,0.250,-0.837,0.000,-0.500,0.800,0.300,-0.200
Stunfisk,Mega Beedrill,Earth Power,62.1,Lunge,83.7,-0.7,-0.43,-0.286,0.000,-0.385,0.075,0.310,0.300,-0.109,0.05,0,0,1,0.000,0.163,0.000,0.000,0.800,0.600,0.000
Stunfisk,Mega Pidgeot,Thunderbolt,110.1,Hyper Beam,91.8,-0.7,-0.03,0.109,0.011,-0.408,0.158,0.360,0.300,0.021,0.05,0,0,1,0.250,0.082,0.000,0.000,0.800,0.600,0.200
Stunfisk,Mega Clefable,Thunderbolt,78.8,Misty Explosion,62,-0.7,-0.04,-0.025,0.190,-0.304,0.158,0.110,0.300,0.021,0.078,1,0,1,0.500,0.380,0.000,0.000,0.800,0.100,0.000
Stunfisk,Mega Alakazam,Earth Power,53.8,Energy Ball,90.2,-0.7,-0.57,-0.641,-0.055,-0.423,0.000,0.080,0.300,-0.268,0.05,0,0,0,0.000,0.098,0.000,0.000,0.800,0.200,0.000
Stunfisk,Mega Victreebel,Earth Power,49,Leaf Storm,159.8,-0.7,-1.32,-0.673,-0.397,-0.267,-0.233,-0.015,0.300,-0.364,0.05,0,0,0,0.000,-0.598,0.000,0.000,0.800,0.100,-0.500
Stunfisk,Mega Slowbro,Thunderbolt,102.4,Surf,108.7,0,-0.06,0.058,-0.166,-0.021,0.000,0.000,0.300,-0.013,0.05,0,0,1,0.250,-0.087,0.000,0.000,0.800,0.000,0.000
Stunfisk,Mega Gengar,Earth Power,112.6,Shadow Ball,58.7,-0.7,0.33,0.126,0.209,-0.438,0.308,0.230,0.300,0.071,0.216,1,0,1,0.250,0.413,0.000,0.000,0.800,0.100,0.200
Stunfisk,Mega Kangaskhan,Earth Power,40.6,Double-Edge,81.5,-0.7,-0.62,-0.729,-0.062,-0.485,0.000,0.360,0.300,-0.28,0.078,1,0,0,0.000,0.185,0.000,-0.500,0.800,0.600,0.200
Stunfisk,Mega Starmie,Thunderbolt,103.7,Liquidation,128.3,-0.7,-0.46,0.066,-0.343,-0.537,0.000,0.380,0.300,-0.12,0.039,1,0,1,0.250,-0.283,0.000,-0.500,0.800,0.600,0.000
Stunfisk,Mega Pinsir,Thunderbolt,112.9,Earthquake,106.5,-0.7,-0.15,0.128,-0.137,-0.363,0.158,0.240,0.300,-0.014,0.05,0,0,1,0.250,-0.065,0.000,0.000,0.800,0.600,0.000
Stunfisk,Mega Gyarados,Thunderbolt,70.6,Aqua Tail,143.5,-0.7,-0.94,-0.154,-0.434,-0.392,0.000,0.110,0.300,-0.207,0.078,1,0,1,0.250,-0.435,0.000,0.000,0.800,0.400,-0.200
Stunfisk,Mega Aerodactyl,Thunderbolt,98.1,Rock Slide,35.3,-0.7,0.42,0.104,0.365,-0.408,0.467,0.375,0.300,0.14,0.314,1,0,1,0.500,0.647,0.000,0.000,0.800,0.400,0.300
Stunfisk,Mega Dragonite,Thunderbolt,18.1,Draco Meteor,84.8,-0.7,-0.88,-0.879,0.053,-0.598,-0.075,0.235,0.300,-0.339,0.235,1,0,0,0.000,0.152,0.000,-0.800,0.800,0.600,-0.300
Stunfisk,Mega Meganium,Sludge Wave,118.7,Frenzy Plant,192.4,-0.7,-0.95,0.566,-0.668,-0.347,-0.617,0.230,0.300,-0.09,0.118,1,1,1,0.250,-0.924,0.000,0.000,0.800,0.400,0.000
Stunfisk,Mega Feraligatr,Earth Power,48.8,Liquidation,138,-0.7,-1.1,-0.675,-0.401,-0.353,-0.233,0.255,0.300,-0.356,0.02,1,0,0,0.000,-0.380,0.000,0.000,0.800,0.600,-0.500
Stunfisk,Mega Ampharos,Earth Power,81.2,Hyper Beam,71.2,0,0.1,-0.084,0.209,-0.104,0.308,0.240,0.300,0.076,0.05,0,0,1,0.250,0.288,0.000,0.000,0.800,0.600,0.000
Stunfisk,Mega Steelix,Earth Power,101.3,Earthquake,137,0,-0.36,0.125,-0.320,0.053,-0.075,0.040,0.300,-0.02,0.05,0,0,1,0.500,-0.370,0.000,0.000,0.800,0.100,0.000
Stunfisk,Mega Scizor,Earth Power,50.3,Bug Bite,70.7,-0.7,-0.41,-0.665,0.078,-0.452,0.075,0.380,0.300,-0.21,0.078,1,0,0,0.000,0.293,0.000,-0.500,0.800,0.600,0.000
Stunfisk,Mega Heracross,Thunderbolt,45.2,Focus Punch,135.9,-0.7,-1.12,-0.699,-0.388,-0.307,-0.075,0.185,0.300,-0.342,0.05,0,0,0,0.000,-0.359,0.000,0.000,0.800,0.600,-0.500
Stunfisk,Mega Skarmory,Thunderbolt,104.3,Brave Bird,44,-0.7,0.39,0.070,0.313,-0.430,0.467,0.425,0.300,0.118,0.02,1,0,1,0.250,0.560,0.000,0.000,0.800,0.400,0.500
Stunfisk,Mega Houndoom,Earth Power,105.3,Overheat,82.1,-0.7,0.02,0.152,-0.006,-0.363,0.233,0.280,0.300,0.038,0.05,0,0,1,0.500,0.179,0.000,0.000,0.800,0.400,0.200
Stunfisk,Mega Tyranitar,Earth Power,72,Focus Punch,82.6,-0.7,-0.32,-0.070,0.007,-0.312,0.308,0.160,0.300,-0.02,0.275,1,0,1,0.500,0.174,0.000,0.000,0.800,0.400,0.000
Stunfisk,Mega Gardevoir,Sludge Wave,55.9,Energy Ball,85.9,-0.7,-0.51,-0.552,-0.029,-0.438,0.000,-0.040,0.300,-0.249,0.137,1,0,0,0.250,0.141,0.000,0.000,0.800,-0.100,0.000
Stunfisk,Mega Sableye,Earth Power,52.8,Foul Play,26.1,0.3,0.36,-0.648,0.271,-0.004,0.000,0.175,0.300,-0.095,0.039,1,0,0,0.000,0.739,0.000,-0.500,0.800,-0.100,0.300
Stunfisk,Mega Aggron,Earth Power,180,Giga Impact,73.4,-0.5,0.92,0.850,0.137,-0.144,0.850,0.210,0.300,0.381,0.039,1,1,1,0.500,0.266,0.000,0.000,0.800,0.400,0.200
Stunfisk,Mega Medicham,Earth Power,62.2,Focus Punch,173.4,-0.7,-1.32,-0.285,-0.613,-0.408,0.000,0.180,0.300,-0.287,0.05,0,0,1,0.000,-0.734,0.000,0.000,0.800,0.400,-0.200
Stunfisk,Mega Manectric,Earth Power,120,Snarl,23.4,-0.7,0.76,0.575,0.496,-0.378,0.775,0.505,0.300,0.364,0.02,1,1,1,0.250,0.766,0.000,0.000,0.800,0.600,0.500
Stunfisk,Mega Sharpedo,Thunderbolt,140.7,Liquidation,125,-0.7,-0.05,0.713,-0.323,-0.385,0.000,0.160,0.300,0.087,0.05,0,1,1,0.250,-0.250,0.000,0.000,0.800,0.400,0.000
Stunfisk,Mega Camerupt,Surf,129.7,Earth Power,152.2,0.3,-0.13,0.715,-0.427,0.134,-0.150,0.070,0.300,0.141,0.02,1,1,1,0.500,-0.522,0.000,0.000,0.800,0.000,0.000
Stunfisk,Mega Altaria,Sludge Wave,66.7,Outrage,75,-0.7,-0.29,-0.180,-0.023,-0.392,-0.075,0.190,0.300,-0.112,0.02,1,0,1,0.250,0.250,0.000,0.000,0.800,0.300,0.000
Stunfisk,Mega Banette,Earth Power,61.2,Poltergeist,91.3,-0.7,-0.51,-0.292,-0.121,-0.382,0.000,0.080,0.300,-0.171,0.05,0,0,1,0.000,0.087,0.000,0.000,0.800,0.200,0.000
Stunfisk,Mega Chimecho,Thunderbolt,42,Energy Ball,75,-0.5,-0.48,-0.645,0.112,-0.301,0.308,-0.235,0.300,-0.204,0.05,0,0,0,0.250,0.250,0.000,0.000,0.800,-0.400,-0.300
Stunfisk,Mega Absol,Earth Power,77.1,Giga Impact,77.2,-0.7,-0.21,-0.186,-0.036,-0.400,0.000,0.160,0.300,-0.114,0.05,0,0,1,0.000,0.228,0.000,0.000,0.800,0.400,0.000
Stunfisk,Mega Glalie,Earth Power,56.1,Explosion,109.2,-0.7,-0.74,-0.626,-0.228,-0.385,-0.233,0.230,0.300,-0.307,0.05,0,0,0,0.000,-0.092,0.000,0.000,0.800,0.400,0.000
Stunfisk,Mega Lopunny,Earth Power,53.6,Close Combat,86.4,-0.7,-0.54,-0.643,-0.091,-0.477,0.000,0.230,0.300,-0.273,0.02,1,0,0,0.000,0.136,0.000,-0.500,0.800,0.400,0.000
Stunfisk,Mega Garchomp,Earth Power,41.5,Earthquake,170.7,-0.7,-1.5,-0.723,-0.597,-0.363,-0.383,0.185,0.300,-0.444,0.745,1,0,0,0.000,-0.707,0.000,0.000,0.800,0.600,-0.500
Stunfisk,Mega Lucario,Earth Power,132.4,Close Combat,120.7,-0.7,-0.09,0.658,-0.222,-0.463,0.308,0.380,0.300,0.133,0.039,1,1,1,0.250,-0.207,0.000,-0.500,0.800,0.600,0.000
Stunfisk,Mega Abomasnow,Sludge Wave,60.6,Wood Hammer,169.6,0,-1.09,-0.221,-0.590,0.031,-0.617,0.070,0.300,-0.247,0.05,0,0,1,0.250,-0.696,0.000,0.000,0.800,0.300,-0.200
Stunfisk,Mega Gallade,Earth Power,46.2,Focus Punch,124.5,-0.7,-0.99,-0.692,-0.320,-0.438,0.000,-0.095,0.300,-0.37,0.02,1,0,0,0.000,-0.245,0.000,0.000,0.800,-0.100,-0.500
Stunfisk,Mega Froslass,Earth Power,50.3,Blizzard,140.2,-0.7,-1.11,-0.665,-0.355,-0.400,-0.233,0.250,0.300,-0.351,0.196,1,0,0,0.000,-0.402,0.000,0.000,0.800,0.400,-0.200
Stunfisk,Mega Emboar,Earth Power,72.4,Focus Punch,114.7,-0.7,-0.63,-0.067,-0.261,-0.307,0.233,0.060,0.300,-0.102,0.05,0,0,1,0.500,-0.147,0.000,0.000,0.800,0.100,-0.200
Stunfisk,Mega Excadrill,Earth Power,110.3,Earthquake,166.3,-0.7,-0.77,0.185,-0.496,-0.363,-0.075,0.240,0.300,-0.109,0.137,1,0,1,0.500,-0.663,0.000,0.000,0.800,0.600,0.000
Stunfisk,Mega Audino,Sludge Wave,48.3,Solar Beam,70.7,-0.5,-0.37,-0.603,0.062,-0.181,0.000,0.035,0.300,-0.183,0.05,0,0,0,0.250,0.293,0.000,0.000,0.800,0.100,-0.300
Stunfisk,Mega Chandelure,Earth Power,99.3,Heat Wave,71.7,-0.7,0.07,0.112,0.056,-0.408,0.233,0.300,0.300,0.035,0.02,1,0,1,0.500,0.283,0.000,0.000,0.800,0.400,0.000
Stunfisk,Mega Golurk,Surf,57.3,Headlong Rush,193.5,-0.5,-1.51,-0.543,-0.734,-0.169,-0.383,0.260,0.300,-0.377,0.039,1,0,0,0.250,-0.935,0.000,0.000,0.800,0.600,-0.200
Stunfisk,Mega Chesnaught,Sludge Wave,56.4,Wood Hammer,173.9,0,-1.18,-0.549,-0.616,-0.059,-0.617,0.250,0.300,-0.352,0.02,1,0,0,0.250,-0.739,0.000,0.000,0.800,0.400,-0.200
Stunfisk,Mega Delphox,Surf,54.7,Heat Wave,66.8,-0.7,-0.33,-0.485,0.086,-0.408,0.233,0.180,0.300,-0.149,0.137,1,0,0,0.500,0.332,0.000,0.000,0.800,0.100,0.000
