attacker,defender,best_move,damage_pct,reverse_move,reverse_pct,speed_advantage,score
Toxapex,Mega Delphox,Liquidation,105.3,Psychic,139.2,-0.7,-0.55
Toxapex,Mega Greninja,Gunk Shot,71.4,Dark Pulse,53.6,-0.7,-0.03
Toxapex,Mega Floette,Gunk Shot,128.9,Moonblast,46.4,-0.7,0.62
Toxapex,Mega Meowstic,Gunk Shot,71.1,Expanding Force,112,-0.7,-0.62
Toxapex,Mega Hawlucha,Gunk Shot,55.6,Brave Bird,77.6,-0.7,-0.43
Toxapex,Mega Crabominable,Gunk Shot,41.9,Ice Hammer,43.2,0,-0.01
Toxapex,Mega Drampa,Gunk Shot,51.6,Draco Meteor,99.2,0,-0.48
Toxapex,Mega Scovillain,Gunk Shot,138.6,Giga Impact,65.6,-0.7,0.52
Toxapex,Mega Glimmora,Liquidation,73.4,Earth Power,88,-0.7,-0.36
Mudsdale,Venusaur,Earthquake,81.3,Frenzy Plant,179.4,-0.7,-1.19
Mudsdale,Charizard,Giga Impact,86.3,Solar Beam,101.7,-0.7,-0.36
Mudsdale,Blastoise,Earthquake,70.8,Water Spout,161.1,-0.7,-1.11
Mudsdale,Beedrill,Earthquake,154.3,Giga Impact,49.7,-0.7,0.84
Mudsdale,Pidgeot,Giga Impact,86.1,Giga Impact,69.1,-0.7,-0.04
Mudsdale,Arbok,Earthquake,214.8,Giga Impact,51.4,-0.7,1.42
Mudsdale,Pikachu,Earthquake,392.7,Focus Punch,37.7,-0.7,3.34
Mudsdale,Raichu,Earthquake,254.8,Fake Out,13.7,-0.7,2.2
Mudsdale,Raichu-Alola,Earthquake,272.6,Hyper Beam,57.7,-0.7,1.94
Mudsdale,Clefable,Earthquake,81.8,Misty Explosion,58.3,-0.5,0.09
Mudsdale,Ninetales,Earthquake,183.8,Solar Beam,84.6,-0.7,0.78
Mudsdale,Ninetales-Alola,Earthquake,91.9,Ice Beam,96,-0.7,-0.25
Mudsdale,Arcanine,Earthquake,157.6,Flare Blitz,68.6,-0.7,0.68
Mudsdale,Arcanine-Hisui,Earthquake,305.9,Flare Blitz,70.3,-0.7,2.15
Mudsdale,Alakazam,Earthquake,153.1,Future Sight,88,-0.7,0.44
Mudsdale,Machamp,Earthquake,78.8,Close Combat,77.1,-0.5,-0.13
Mudsdale,Victreebel,Earthquake,98.7,Power Whip,131.4,-0.7,-0.54
Mudsdale,Slowbro,Earthquake,58.8,Surf,107.4,0,-0.49
Mudsdale,Slowbro-Galar,Earthquake,134.1,Focus Punch,53.1,0,0.81
Mudsdale,Gengar,Earthquake,240,Shadow Ball,57.1,-0.7,1.62
Mudsdale,Kangaskhan,Close Combat,115.6,Double-Edge,61.7,-0.7,0.33
Mudsdale,Starmie,Earthquake,91.9,Liquidation,48,-0.7,0.23
Mudsdale,Pinsir,Giga Impact,77.1,Giga Impact,61.7,-0.7,-0.06
Mudsdale,Tauros,Close Combat,121.3,Giga Impact,79.4,-0.7,0.21
Mudsdale,Tauros-Paldea-Combat,Earthquake,70,Close Combat,68.6,-0.7,-0.2
Mudsdale,Tauros-Paldea-Blaze,Earthquake,140,Close Combat,68.6,-0.7,0.5
Mudsdale,Tauros-Paldea-Aqua,Earthquake,70,Wave Crash,137.1,-0.7,-0.88
Mudsdale,Gyarados,Giga Impact,77.1,Aqua Tail,113.1,-0.7,-0.57
Mudsdale,Ditto,Close Combat,247.2,Struggle,0,-0.5,2.32
Mudsdale,Vaporeon,Earthquake,79,Surf,114.3,-0.5,-0.5
Mudsdale,Jolteon,Earthquake,231.4,Hyper Beam,63.4,-0.7,1.47
Mudsdale,Flareon,Earthquake,231.4,Flare Blitz,77.1,-0.5,1.39
Mudsdale,Aerodactyl,Close Combat,78.7,Dual Wingbeat,22.9,-0.7,0.35
Mudsdale,Snorlax,Close Combat,103.8,Body Slam,48.6,0,0.55
Mudsdale,Dragonite,Giga Impact,33.7,Draco Meteor,50.3,-0.7,-0.38
Mudsdale,Meganium,Giga Impact,69.7,Frenzy Plant,158.9,-0.7,-1.1
Mudsdale,Typhlosion,Earthquake,173.9,Solar Beam,101.7,-0.7,0.51
Mudsdale,Typhlosion-Hisui,Earthquake,179.7,Eruption,100,-0.7,0.59
Mudsdale,Feraligatr,Earthquake,68.1,Liquidation,121.7,-0.7,-0.75
Mudsdale,Ariados,Earthquake,99.3,Megahorn,60,0,0.39
Mudsdale,Ampharos,Earthquake,150.3,Hyper Beam,65.1,-0.5,0.7
Mudsdale,Azumarill,Earthquake,74.3,Play Rough,36.6,-0.5,0.23
Mudsdale,Politoed,Earthquake,82.4,Surf,100.6,-0.7,-0.39
Mudsdale,Espeon,Earthquake,115.7,Future Sight,85.7,-0.7,0.09
Mudsdale,Umbreon,Close Combat,94.1,Foul Play,58.9,-0.5,0.2
Mudsdale,Slowking,Earthquake,76.5,Surf,107.4,0,-0.31
Mudsdale,Slowking-Galar,Earthquake,152.9,Future Sight,76,0,0.77
Mudsdale,Forretress,Earthquake,54.7,Explosion,82.9,0,-0.28
Mudsdale,Steelix,Earthquake,80,Self-Destruct,64,0,0.16
Mudsdale,Scizor,Earthquake,75.2,Bug Bite,58.9,-0.5,0.01
Mudsdale,Heracross,Giga Impact,87.7,Focus Punch,92.6,-0.7,-0.26
Mudsdale,Skarmory,Close Combat,47.1,Brave Bird,55.4,-0.7,-0.29
Mudsdale,Houndoom,Earthquake,245.3,Overheat,82.9,-0.7,1.41
Mudsdale,Tyranitar,Close Combat,182.9,Focus Punch,65.1,-0.5,1.03
Mudsdale,Pelipper,Giga Impact,80,Surf,104,-0.5,-0.39
Mudsdale,Gardevoir,Earthquake,107,Energy Ball,83.4,-0.7,0.03
Mudsdale,Sableye,Earthquake,108.8,Foul Play,58.9,-0.5,0.35
Mudsdale,Aggron,Earthquake,182.1,Steel Roller,73.7,-0.5,0.93
Mudsdale,Medicham,Earthquake,100.7,Focus Punch,117.1,-0.7,-0.37
Mudsdale,Manectric,Earthquake,223.4,Snarl,22.9,-0.7,1.8
Mudsdale,Sharpedo,Close Combat,237.2,Liquidation,102.9,-0.7,1.13
Mudsdale,Camerupt,Earthquake,198.6,Eruption,92.6,0,1.06
Mudsdale,Torkoal,Earthquake,113.1,Eruption,60,0.3,0.62
Mudsdale,Altaria,Giga Impact,78.7,Sky Attack,60,-0.7,-0.02
Mudsdale,Milotic,Earthquake,77.6,Scald,96,-0.7,-0.39
Mudsdale,Castform,Close Combat,158.6,Solar Beam,46.9,-0.7,0.91
Mudsdale,Banette,Earthquake,110.1,Poltergeist,64,-0.5,0.31
Mudsdale,Chimecho,Giga Impact,86.7,Energy Ball,69.7,-0.5,0.02
Mudsdale,Absol,Close Combat,185.7,Giga Impact,64,-0.7,1.01
Mudsdale,Glalie,Close Combat,134.2,Explosion,76.6,-0.7,0.37
Mudsdale,Torterra,Giga Impact,61.2,Wood Hammer,134.9,-0.5,-0.89
Mudsdale,Infernape,Earthquake,188.1,Focus Punch,82.3,-0.7,0.85
Mudsdale,Empoleon,Earthquake,152.2,Hydro Cannon,192,-0.5,-0.55
Mudsdale,Luxray,Earthquake,170.3,Giga Impact,60,-0.7,0.89
Mudsdale,Roserade,Earthquake,113.3,Petal Dance,165.7,-0.7,-0.73
Mudsdale,Rampardos,Earthquake,188.4,Focus Punch,75.4,-0.5,0.98
Mudsdale,Bastiodon,Earthquake,207.4,Steel Roller,48,0,1.59
Mudsdale,Lopunny,Close Combat,142.9,Close Combat,36,-0.7,0.86
Mudsdale,Spiritomb,Earthquake,81.6,Foul Play,58.9,0,0.23
Mudsdale,Garchomp,Earthquake,62.3,Earthquake,64,-0.7,-0.23
Mudsdale,Lucario,Earthquake,198.6,Close Combat,45.1,-0.7,1.33
Mudsdale,Hippowdon,Earthquake,51.4,Earthquake,58.3,0,-0.07
Mudsdale,Toxicroak,Earthquake,193.7,Focus Punch,82.9,-0.7,0.9
Mudsdale,Abomasnow,Close Combat,132.1,Wood Hammer,121.1,-0.5,-0.04
Mudsdale,Weavile,Close Combat,336.6,Knock Off,40,-0.7,2.76
Mudsdale,Rhyperior,Earthquake,91.6,Earthquake,67.4,0,0.24
Mudsdale,Leafeon,Giga Impact,62.1,Solar Blade,141.7,-0.7,-1.01
Mudsdale,Glaceon,Close Combat,114.3,Ice Beam,130.3,-0.5,-0.31
Mudsdale,Gliscor,Giga Impact,60,Power Whip,82.3,-0.7,-0.43
Mudsdale,Mamoswine,Close Combat,112.4,Icicle Crash,109.7,-0.7,-0.18
Mudsdale,Gallade,Earthquake,107,Focus Punch,92.6,-0.7,-0.07
Mudsdale,Froslass,Earthquake,99.3,Blizzard,72,-0.7,0.06
Mudsdale,Rotom,Earthquake,0,Shadow Ball,46.3,-0.7,-0.67
Mudsdale,Rotom-Heat,Giga Impact,81.6,Overheat,79.4,-0.7,-0.19
Mudsdale,Rotom-Wash,Giga Impact,81.6,Hydro Pump,134.9,-0.7,-0.74
Mudsdale,Rotom-Frost,Close Combat,131.2,Blizzard,161.7,-0.7,-0.52
Mudsdale,Rotom-Fan,Giga Impact,81.6,Hyper Voice,37.1,-0.7,0.23
Mudsdale,Rotom-Mow,Giga Impact,81.6,Hyper Voice,37.1,-0.7,0.23
Mudsdale,Serperior,Giga Impact,75.3,Frenzy Plant,92.6,-0.7,-0.38
Mudsdale,Emboar,Earthquake,165.4,Focus Punch,91.4,-0.5,0.59
Mudsdale,Samurott,Earthquake,72.9,Hydro Cannon,188.6,-0.7,-1.37
Mudsdale,Samurott-Hisui,Close Combat,126.1,Hydro Cannon,116.6,-0.7,-0.12
Mudsdale,Watchog,Close Combat,173.3,Giga Impact,72,-0.7,0.8
Mudsdale,Liepard,Close Combat,212.9,Foul Play,58.9,-0.7,1.33
Mudsdale,Simisage,Giga Impact,104,Solar Blade,131.4,-0.7,-0.48
Mudsdale,Simisear,Earthquake,208,Flare Blitz,63.4,-0.7,1.24
Mudsdale,Simipour,Earthquake,104,Liquidation,90.3,-0.7,-0.07
Mudsdale,Excadrill,Earthquake,175.1,Earthquake,65.7,-0.7,0.88
Mudsdale,Audino,Close Combat,110.1,Giga Impact,58.9,-0.5,0.36
Mudsdale,Conkeldurr,Earthquake,63.3,Ice Punch,82.3,0,-0.19
Mudsdale,Whimsicott,Giga Impact,91.1,Solar Beam,121.1,-0.7,-0.51
Mudsdale,Krookodile,Close Combat,122.4,Earthquake,58.9,-0.7,0.43
Mudsdale,Cofagrigus,Earthquake,59.4,Energy Ball,69.7,0,-0.1
Mudsdale,Garbodor,Earthquake,163.9,Explosion,85.1,-0.7,0.58
Mudsdale,Zoroark,Close Combat,192.6,Hyper Beam,67.4,-0.7,1.04
Mudsdale,Zoroark-Hisui,Earthquake,124.6,Hyper Voice,62.3,-0.7,0.41
Mudsdale,Reuniclus,Earthquake,73.5,Future Sight,82.9,0,-0.09
Mudsdale,Vanilluxe,Close Combat,135.6,Ice Beam,114.3,-0.7,0
Mudsdale,Emolga,Giga Impact,124.6,Solar Beam,49.1,-0.7,0.55
Mudsdale,Chandelure,Earthquake,174.8,Heat Wave,73.7,-0.7,0.8
Mudsdale,Beartic,Close Combat,122.4,Icicle Crash,109.7,-0.5,-0.02
Mudsdale,Stunfisk,Earthquake,137,Surf,64,0,0.73
Mudsdale,Stunfisk-Galar,Earthquake,118.5,Earthquake,46.9,0,0.72
Mudsdale,Golurk,Earthquake,79.3,Ice Punch,75.4,-0.5,-0.11
Mudsdale,Hydreigon,Close Combat,113.8,Draco Meteor,89.7,-0.7,0.03
Mudsdale,Volcarona,Earthquake,95.6,Overheat,94.9,-0.7,-0.2
Mudsdale,Chesnaught,Giga Impact,56.4,Wood Hammer,133.7,-0.5,-0.92
Mudsdale,Delphox,Earthquake,188,Heat Wave,62.3,-0.7,1.05
Mudsdale,Greninja,Close Combat,161.9,Hydro Pump,133.7,-0.7,0.07
Mudsdale,Diggersby,Close Combat,133.8,Giga Impact,56.6,-0.7,0.56
Mudsdale,Talonflame,Giga Impact,92.8,Brave Bird,67.4,-0.7,0.04
Mudsdale,Vivillon,Giga Impact,118.7,Solar Beam,89.1,-0.7,0.09
Mudsdale,Floette,Earthquake,856,Moonblast,7.4,-0.2,8.43
Mudsdale,Floette-Eternal,Earthquake,100.7,Moonblast,65.7,-0.7,0.14
Mudsdale,Florges,Earthquake,96.7,Petal Dance,102.9,-0.7,-0.27
Mudsdale,Pangoro,Close Combat,124.7,Close Combat,88,-0.5,0.22
Mudsdale,Furfrou,Close Combat,86.7,Giga Impact,69.1,-0.7,-0.03
Mudsdale,Meowstic,Earthquake,90.6,Expanding Force,42.9,-0.7,0.27
Mudsdale,Meowstic-F,Earthquake,90.6,Future Sight,64,-0.7,0.06
Mudsdale,Aegislash,Earthquake,121.5,Poltergeist,48,-0.5,0.59
Mudsdale,Aegislash-Blade,Earthquake,272.6,Solar Blade,112,-0.5,1.46
Mudsdale,Aromatisse,Earthquake,80.1,Energy Ball,72,0.3,0.17
Mudsdale,Slurpuff,Earthquake,78.3,Energy Ball,65.1,-0.7,-0.08
Mudsdale,Clawitzer,Earthquake,82.9,Surf,121.1,-0.5,-0.53
Mudsdale,Heliolisk,Earthquake,262.8,Solar Beam,101.7,-0.7,1.4
Mudsdale,Tyrantrum,Earthquake,119.7,Outrage,72.6,-0.7,0.26
Mudsdale,Aurorus,Close Combat,228.3,Ice Beam,107.4,-0.5,1.06
Mudsdale,Sylveon,Earthquake,90,Hyper Beam,63.4,-0.5,0.12
Mudsdale,Hawlucha,Giga Impact,88.9,High Jump Kick,65.7,-0.7,0.02
Mudsdale,Dedenne,Earthquake,236.6,Hyper Beam,52.6,-0.7,1.63
Mudsdale,Goodra,Earthquake,87.3,Draco Meteor,82.9,-0.7,-0.17
Mudsdale,Goodra-Hisui,Earthquake,140.6,Flash Cannon,51.4,-0.5,0.74
Mudsdale,Klefki,Earthquake,177.3,Steel Beam,45.1,-0.7,1.11
Mudsdale,Trevenant,Earthquake,41.9,Wood Hammer,137.1,-0.5,-1.1
Mudsdale,Gourgeist,Earthquake,32.9,Power Whip,120,-0.7,-1.08
Mudsdale,Gourgeist-Small,Earthquake,35.4,Power Whip,116.6,-0.7,-1.02
Mudsdale,Gourgeist-Large,Earthquake,30.7,Power Whip,123.4,-0.7,-1.14
Mudsdale,Gourgeist-Jumbo,Earthquake,28.8,Power Whip,128,-0.5,-1.14
Mudsdale,Avalugg,Close Combat,61.2,Ice Spinner,96,0.3,-0.26
Mudsdale,Avalugg-Hisui,Close Combat,122.4,Mountain Gale,150.9,0,-0.29
Mudsdale,Noivern,Giga Impact,81.3,Solar Beam,93.7,-0.7,-0.33
Mudsdale,Decidueye,Earthquake,44.4,Solar Blade,138.3,-0.7,-1.15
Mudsdale,Decidueye-Hisui,Giga Impact,79.8,Frenzy Plant,110.9,-0.5,-0.46
Mudsdale,Incineroar,Earthquake,138.8,Flare Blitz,70.3,-0.5,0.54
Mudsdale,Primarina,Earthquake,89,Hydro Cannon,209.1,-0.5,-1.35
Mudsdale,Toucannon,Giga Impact,87.7,Giga Impact,89.7,-0.5,-0.17
Mudsdale,Crabominable,Close Combat,124.4,Ice Hammer,130.3,0,-0.06
Mudsdale,Lycanroc,Earthquake,204,Giga Impact,58.3,-0.7,1.25
Mudsdale,Lycanroc-Midnight,Earthquake,170,Focus Punch,58.3,-0.7,0.91
Mudsdale,Lycanroc-Dusk,Earthquake,204,Giga Impact,76,-0.7,1.07
Mudsdale,Toxapex,Earthquake,121.6,Liquidation,69.7,0,0.52
Mudsdale,Araquanid,Giga Impact,81.1,Liquidation,87.4,0,-0.06
Mudsdale,Salazzle,Earthquake,453.1,Overheat,82.9,-0.7,3.49
Mudsdale,Tsareena,Giga Impact,74.8,Trop Kick,102.9,-0.7,-0.49
Mudsdale,Oranguru,Earthquake,78.8,Hyper Beam,84,-0.5,-0.2
Mudsdale,Passimian,Earthquake,67.4,Focus Punch,89.7,-0.7,-0.43
Mudsdale,Mimikyu,Earthquake,100,Wood Hammer,80,-0.7,-0.01
Mudsdale,Drampa,Close Combat,129.4,Draco Meteor,94.9,0,0.35
Mudsdale,Kommo-o,Earthquake,60,Clanging Scales,42.9,-0.7,-0.04
Mudsdale,Corviknight,Close Combat,48,Brave Bird,58.3,-0.7,-0.31
Mudsdale,Flapple,Giga Impact,89.7,Solar Beam,89.1,-0.7,-0.2
Mudsdale,Appletun,Giga Impact,70.3,Solar Beam,144,0,-0.74
Mudsdale,Sandaconda,Earthquake,61.2,Earthquake,55.4,-0.7,-0.15
Mudsdale,Polteageist,Earthquake,113.3,Hyper Beam,72.6,-0.7,0.2
Mudsdale,Hatterene,Earthquake,86.4,Dazzling Gleam,70.3,0.3,0.25
Mudsdale,Mr. Rime,Earthquake,87.7,Ice Beam,114.3,-0.7,-0.48
Mudsdale,Runerigus,Earthquake,59.4,Self-Destruct,68.6,0,-0.09
Mudsdale,Alcremie,Earthquake,97.1,Solar Beam,101.7,-0.5,-0.2
Mudsdale,Morpeko,Earthquake,249.6,Foul Play,58.9,-0.7,1.7
Mudsdale,Dragapult,Earthquake,83.4,Phantom Force,54.9,-0.7,0.08
Mudsdale,Wyrdeer,Earthquake,79.2,Giga Impact,82.3,-0.5,-0.18
Mudsdale,Kleavor,Earthquake,78.6,Giga Impact,65.1,-0.7,-0.07
Mudsdale,Basculegion,Earthquake,78.5,Wave Crash,185.1,-0.7,-1.28
Mudsdale,Basculegion-F,Earthquake,78.5,Wave Crash,78.9,-0.7,-0.21
Mudsdale,Sneasler,Earthquake,209,Close Combat,77.1,-0.7,1.11
Mudsdale,Meowscarada,Close Combat,152.3,Flower Trick,80,-0.7,0.51
Mudsdale,Skeledirge,Earthquake,121.8,Blast Burn,94.9,-0.5,0.12
Mudsdale,Quaquaval,Earthquake,81.3,Wave Crash,145.1,-0.7,-0.85
Mudsdale,Maushold,Earthquake,96.6,Giga Impact,66.9,-0.7,0.09
Mudsdale,Garganacl,Earthquake,99.4,Explosion,88.6,0,0.11
Mudsdale,Armarouge,Earthquake,136.3,Burn Up,89.7,-0.7,0.26
Mudsdale,Ceruledge,Earthquake,173.3,Bitter Blade,56.6,-0.7,0.96
Mudsdale,Bellibolt,Earthquake,127.2,Muddy Water,73.1,0,0.54
Mudsdale,Scovillain,Earthquake,109.3,Solar Beam,99.4,-0.7,-0.11
Mudsdale,Espathra,Earthquake,95.3,Energy Ball,73.1,-0.7,0.01
Mudsdale,Tinkaton,Earthquake,168.8,Gigaton Hammer,84.6,-0.7,0.63
Mudsdale,Palafin,Earthquake,80.6,Wave Crash,123.4,-0.7,-0.64
Mudsdale,Palafin-Hero,Earthquake,63.4,Wave Crash,178.3,-0.7,-1.36
Mudsdale,Orthworm,Earthquake,109,Giga Impact,48,-0.5,0.46
Mudsdale,Glimmora,Earthquake,298.7,Earth Power,43.4,-0.7,2.34
Mudsdale,Farigiraf,Earthquake,73.8,Hyper Voice,57.1,-0.5,0.02
Mudsdale,Kingambit,Close Combat,171.4,Kowtow Cleave,66.3,-0.5,0.9
Mudsdale,Sinistcha,Earthquake,34.9,Leaf Storm,176,-0.7,-1.62
Mudsdale,Archaludon,Earthquake,105.5,Draco Meteor,89.7,-0.7,-0.05
Mudsdale,Hydrapple,Giga Impact,55.2,Solar Beam,162.3,0,-1.07
Mudsdale,Mega Venusaur,Earthquake,58.7,Frenzy Plant,203.4,-0.7,-1.66
Mudsdale,Mega Charizard X,Earthquake,130.7,Solar Beam,77.7,-0.7,0.32
Mudsdale,Mega Charizard Y,Giga Impact,86.3,Solar Beam,132.6,-0.7,-0.67
Mudsdale,Mega Blastoise,Earthquake,60.4,Water Spout,219.4,-0.7,-1.8
Mudsdale,Mega Beedrill,Earthquake,154.3,Lunge,76.6,-0.7,0.57
Mudsdale,Mega Pidgeot,Giga Impact,82.3,Hyper Beam,109.7,-0.7,-0.48
Mudsdale,Mega Clefable,Giga Impact,67.6,Misty Explosion,73.7,-0.7,-0.27
Mudsdale,Mega Alakazam,Earthquake,117.7,Energy Ball,107.4,-0.7,-0.11
Mudsdale,Mega Victreebel,Earthquake,80,Leaf Storm,189.7,-0.7,-1.31
Mudsdale,Mega Slowbro,Earthquake,38.8,Surf,130.3,0,-0.92
Mudsdale,Mega Gengar,Earthquake,192.6,Shadow Ball,70.3,-0.7,1.01
Mudsdale,Mega Kangaskhan,Close Combat,96.7,Double-Edge,74.3,-0.7,0.01
Mudsdale,Mega Starmie,Earthquake,77.8,Liquidation,117.7,-0.7,-0.61
Mudsdale,Mega Pinsir,Giga Impact,66.4,Giga Impact,72,-0.7,-0.27
Mudsdale,Mega Gyarados,Close Combat,95.3,Aqua Tail,130.3,-0.7,-0.56
Mudsdale,Mega Aerodactyl,Close Combat,63.9,Dual Wingbeat,35.4,-0.7,0.08
Mudsdale,Mega Dragonite,Giga Impact,28.9,Draco Meteor,100,-0.7,-0.92
Mudsdale,Mega Meganium,Giga Impact,61.9,Frenzy Plant,229.7,-0.7,-1.89
Mudsdale,Mega Feraligatr,Earthquake,56.3,Liquidation,126.9,-0.7,-0.92
Mudsdale,Mega Ampharos,Earthquake,127.3,Hyper Beam,84.6,0,0.43
Mudsdale,Mega Steelix,Earthquake,72,Self-Destruct,82.3,0,-0.1
Mudsdale,Mega Scizor,Earthquake,56.6,Bug Bite,64,-0.7,-0.28
Mudsdale,Mega Heracross,Giga Impact,61.9,Focus Punch,124,-0.7,-0.83
Mudsdale,Mega Skarmory,Close Combat,57.1,Brave Bird,80.6,-0.7,-0.44
Mudsdale,Mega Houndoom,Earthquake,157.3,Overheat,97.7,-0.7,0.39
Mudsdale,Mega Tyranitar,Close Combat,141.7,Focus Punch,75.4,-0.7,0.45
Mudsdale,Mega Gardevoir,Earthquake,107,Energy Ball,102.9,-0.7,-0.17
Mudsdale,Mega Sableye,Earthquake,72,Foul Play,58.9,0.3,0.22
Mudsdale,Mega Aggron,Earthquake,111.7,Steel Roller,87.4,-0.5,0.09
Mudsdale,Mega Medicham,Earthquake,91.9,Focus Punch,158.3,-0.7,-0.87
Mudsdale,Mega Manectric,Earthquake,179.3,Snarl,27.4,-0.7,1.31
Mudsdale,Mega Sharpedo,Close Combat,158.6,Liquidation,114.3,-0.7,0.23
Mudsdale,Mega Camerupt,Earthquake,150.3,Eruption,149.7,0.3,0.1
Mudsdale,Mega Altaria,Earthquake,66.7,Outrage,68.6,-0.7,-0.23
Mudsdale,Mega Banette,Earthquake,97.8,Poltergeist,82.9,-0.7,-0.06
Mudsdale,Mega Chimecho,Close Combat,53.3,Future Sight,88,-0.5,-0.5
Mudsdale,Mega Absol,Close Combat,185.7,Giga Impact,70.9,-0.7,0.94
Mudsdale,Mega Glalie,Close Combat,134.2,Explosion,100,-0.7,0.13
Mudsdale,Mega Lopunny,Close Combat,130,Close Combat,78.9,-0.7,0.3
Mudsdale,Mega Garchomp,Earthquake,53,Earthquake,77.7,-0.7,-0.46
Mudsdale,Mega Lucario,Earthquake,166.9,Close Combat,110.9,-0.7,0.35
Mudsdale,Mega Abomasnow,Close Combat,100.6,Wood Hammer,154.3,0,-0.54
Mudsdale,Mega Gallade,Earthquake,79.7,Focus Punch,113.1,-0.7,-0.54
Mudsdale,Mega Froslass,Earthquake,99.3,Blizzard,165.7,-0.7,-0.87
Mudsdale,Mega Emboar,Earthquake,147,Focus Punch,105.1,-0.7,0.21
Mudsdale,Mega Excadrill,Earthquake,117.8,Earthquake,76,-0.7,0.21
Mudsdale,Mega Audino,Earthquake,50.6,Solar Beam,83.4,-0.5,-0.48
Mudsdale,Mega Chandelure,Earthquake,148.1,Heat Wave,84.6,-0.7,0.42
Mudsdale,Mega Golurk,Earthquake,64,Headlong Rush,89.1,-0.5,-0.4
Mudsdale,Mega Chesnaught,Giga Impact,41.7,Wood Hammer,158.9,0,-1.17
Mudsdale,Mega Delphox,Giga Impact,94,Heat Wave,78.9,-0.7,-0.06
Mudsdale,Mega Greninja,Close Combat,145.6,Hydro Pump,158.9,-0.7,-0.34
Mudsdale,Mega Floette,Earthquake,81.2,Moonblast,102.9,-0.7,-0.43
Mudsdale,Mega Meowstic,Earthquake,90.6,Expanding Force,61.7,-0.7,0.08
Mudsdale,Mega Hawlucha,Giga Impact,70.6,High Jump Kick,85.7,-0.7,-0.36
Mudsdale,Mega Crabominable,Close Combat,86,Ice Hammer,173.7,0,-0.88
Mudsdale,Mega Drampa,Close Combat,104.6,Draco Meteor,108,0,-0.03
Mudsdale,Mega Scovillain,Earthquake,88.6,Solar Beam,123.4,-0.7,-0.56
Mudsdale,Mega Glimmora,Earthquake,265.8,Sludge Bomb,48,-0.7,1.97
Araquanid,Venusaur,Leech Life,45.2,Frenzy Plant,76.2,-0.7,-0.52
Araquanid,Charizard,Liquidation,123.5,Heat Wave,52.4,-0.7,0.5
Araquanid,Blastoise,Leech Life,39.6,Water Spout,34.3,-0.7,-0.16
Araquanid,Beedrill,Liquidation,108.6,Giga Impact,65,-0.7,0.23
Araquanid,Pidgeot,Liquidation,61.4,Sky Attack,169.2,-0.7,-1.29
Araquanid,Arbok,Liquidation,77,Gunk Shot,80.4,-0.7,-0.24
Araquanid,Pikachu,Liquidation,138.2,Volt Tackle,118.9,-0.7,-0.02
Araquanid,Raichu,Liquidation,90.4,Volt Switch,43.4,-0.7,0.26
Araquanid,Raichu-Alola,Leech Life,152.6,Volt Tackle,96.5,-0.7,0.35
Araquanid,Clefable,Liquidation,57.6,Misty Explosion,50.3,-0.5,-0.08
Araquanid,Ninetales,Liquidation,131.1,Overheat,58.7,-0.7,0.51
Araquanid,Ninetales-Alola,Liquidation,65.5,Hyper Beam,44.8,-0.7,0
Araquanid,Arcanine,Liquidation,113.3,Flare Blitz,88.8,-0.7,0.04
Araquanid,Arcanine-Hisui,Liquidation,220,Rock Slide,114.7,-0.7,0.84
Araquanid,Alakazam,Leech Life,170.8,Future Sight,75.5,-0.7,0.74
Araquanid,Machamp,Liquidation,56.4,Giga Impact,83.2,-0.5,-0.42
Araquanid,Victreebel,Leech Life,54.8,Power Whip,86.7,-0.7,-0.53
Araquanid,Slowbro,Leech Life,67.1,Future Sight,61.5,0,0.06
Araquanid,Slowbro-Galar,Liquidation,47.1,Giga Impact,69.9,0,-0.23
Araquanid,Gengar,Liquidation,85.2,Sludge Bomb,55.2,-0.7,0.09
Araquanid,Kangaskhan,Liquidation,51.7,Double-Edge,80.4,-0.7,-0.5
Araquanid,Starmie,Leech Life,102.2,Psycho Cut,25.9,-0.7,0.55
Araquanid,Pinsir,Liquidation,54.3,Giga Impact,81.1,-0.7,-0.48
Araquanid,Tauros,Liquidation,53.3,Giga Impact,104.9,-0.7,-0.73
Araquanid,Tauros-Paldea-Combat,Liquidation,50,Giga Impact,74.1,-0.7,-0.45
Araquanid,Tauros-Paldea-Blaze,Liquidation,100.7,Flare Blitz,88.8,-0.7,-0.09
Araquanid,Tauros-Paldea-Aqua,Liquidation,24.7,Close Combat,44.1,-0.7,-0.4
Araquanid,Gyarados,Liquidation,27.1,Bounce,138.5,-0.7,-1.32
Araquanid,Ditto,Liquidation,108.9,Struggle,0,-0.5,0.94
Araquanid,Vaporeon,Leech Life,43.9,Hyper Beam,54.5,-0.5,-0.26
Araquanid,Jolteon,Liquidation,82.1,Thunderbolt,97.9,-0.7,-0.37
Araquanid,Flareon,Liquidation,164.3,Flare Blitz,100.7,-0.5,0.49
Araquanid,Aerodactyl,Liquidation,139.4,Rock Slide,109.1,-0.7,0.09
Araquanid,Snorlax,Liquidation,46,Body Slam,63.6,0,-0.18
Araquanid,Dragonite,Liquidation,11.4,Hurricane,72.7,-0.7,-0.82
Araquanid,Meganium,Leech Life,78.7,Frenzy Plant,67.8,-0.7,-0.1
Araquanid,Typhlosion,Liquidation,123.5,Eruption,80.4,-0.7,0.22
